timestamp,typing_rhythm,tab_switches,errors,debugging,active_file_duration,idle_time
2024-10-10 11:56:16.045627,92.80153922543688,4,0,0,18.799963318605293,1.027903245504378
2024-10-10 12:56:16.045627,90.44408794038878,0,0,0,21.306618994740774,0.8774216947620996
2024-10-10 13:56:16.045627,81.31588380611333,9,4,6,17.391208617446154,3.8065435625889252
2024-10-10 14:56:16.045627,71.99191175721053,6,1,0,20.912960869720774,3.347154216959583
2024-10-10 15:56:16.045627,48.33237315665352,2,5,3,13.978757479090918,2.256461275421276
2024-10-10 16:56:16.045627,69.5854157984236,4,3,3,9.703264281541305,1.6027701887448065
2024-10-10 17:56:16.045627,70.66779340203922,6,3,1,14.472430109838102,1.7479214980353268
2024-10-10 18:56:16.045627,60.135927301332806,5,5,3,20.14433414418045,5.752441151028525
2024-10-10 19:56:16.045627,50.19137910308267,7,5,2,6.29645071733841,5.2999741326728484
2024-10-10 20:56:16.045627,64.51833862818353,7,3,3,0.0,5.2912802349180925
2024-10-10 21:56:16.045627,47.92921026601529,14,5,4,4.637187823900534,2.8113696520555074
2024-10-10 22:56:16.045627,71.86910316068919,11,7,1,9.247028508022861,4.7324213196443266
2024-10-10 23:56:16.045627,68.82215431869633,5,4,5,8.655185099433963,9.330128517762043
2024-10-11 00:56:16.045627,62.38881142826571,7,5,3,6.733819784754168,2.6583936491668947
2024-10-11 01:56:16.045627,51.59111958548755,14,6,3,8.778887738951468,3.511301473408644
2024-10-11 02:56:16.045627,60.51345971232246,6,2,2,4.905552542336981,4.640923945469406
2024-10-11 03:56:16.045627,68.96732992004897,8,3,2,6.532708020931519,6.7116697606243365
2024-10-11 04:56:16.045627,50.948284879437,8,4,2,11.25603237102341,3.69198129334512
2024-10-11 05:56:16.045627,72.13569051225713,11,7,4,15.218298392822291,4.75816875129334
2024-10-11 06:56:16.045627,61.37463901771744,7,6,2,22.239641926143754,2.0891123269723204
2024-10-11 07:56:16.045627,40.56741502491835,7,7,3,14.65883596305548,5.417084416240346
2024-10-11 08:56:16.045627,41.94040750463141,12,5,2,8.96052726195262,10.798263433053274
2024-10-11 09:56:16.045627,83.75189193261029,0,3,1,22.929767799043443,0.43194024253680063
2024-10-11 10:56:16.045627,86.0101495503007,2,0,0,19.189361664615994,2.192650259116097
2024-10-11 11:56:16.045627,85.0388387823825,1,3,0,24.62914737072402,1.774911181041456
2024-10-11 12:56:16.045627,88.31132050620147,7,2,0,19.182138080390615,0.0
2024-10-11 13:56:16.045627,63.08328920079565,7,3,2,18.887682508774414,3.13838678648282
2024-10-11 14:56:16.045627,72.63357782180182,5,9,2,10.97953592186899,4.358605749213943
2024-10-11 15:56:16.045627,61.145066736557155,5,2,1,10.555087284676958,3.8214394270961787
2024-10-11 16:56:16.045627,53.529645204060884,9,5,0,17.207997635849722,2.7416052834160376
2024-10-11 17:56:16.045627,70.36990024792907,1,3,3,12.57249130795745,1.951679875244901
2024-10-11 18:56:16.045627,66.82670574822482,9,5,4,16.864254207696728,6.086723592520883
2024-10-11 19:56:16.045627,60.93220056796288,17,3,7,6.120877331419812,4.254900436354109
2024-10-11 20:56:16.045627,71.80970602246681,19,3,0,9.800114496259797,0.30654362014612424
2024-10-11 21:56:16.045627,66.95919685671977,7,6,1,18.848961412799706,5.930251391524636
2024-10-11 22:56:16.045627,48.63541309863177,10,2,2,22.126585611150468,3.5807292204731267
2024-10-11 23:56:16.045627,79.39887241393932,8,2,4,16.59841100163858,4.987996636302066
2024-10-12 00:56:16.045627,64.06609185589639,4,2,3,20.83468309559734,5.2979614832341975
2024-10-12 01:56:16.045627,71.08753847127751,12,15,1,6.6846416257157255,4.164680514706021
2024-10-12 02:56:16.045627,48.21630515932894,7,6,5,10.543788573871783,3.7627386993762384
2024-10-12 03:56:16.045627,64.57116074615465,10,2,2,12.108484318308712,7.173554737343738
2024-10-12 04:56:16.045627,60.64787725379064,12,9,2,12.752354386734547,4.097173998154395
2024-10-12 05:56:16.045627,65.70849242280806,5,5,6,13.358068718905274,1.2360291943241482
2024-10-12 06:56:16.045627,48.833303215730645,11,5,0,14.306767117233775,7.599521493188711
2024-10-12 07:56:16.045627,54.88399110292559,12,3,2,7.850812963906133,3.0555382922184213
2024-10-12 08:56:16.045627,31.791160456561308,14,5,2,5.679693490377737,5.449931594882321
2024-10-12 09:56:16.045627,93.7224364346529,2,0,0,31.704487165422655,1.160737262384982
2024-10-12 10:56:16.045627,91.28911488830357,0,1,0,15.946935834630944,0.6630666600974918
2024-10-12 11:56:16.045627,91.06616256487379,2,0,2,14.254997261153875,1.003467767948745
2024-10-12 12:56:16.045627,94.14730068999167,2,0,2,18.378115708899635,0.8249240422862484
2024-10-12 13:56:16.045627,69.28700537397756,12,2,3,20.76850960911975,4.502278689180104
2024-10-12 14:56:16.045627,62.613358619901945,1,1,3,15.087565183694696,1.726444155899192
2024-10-12 15:56:16.045627,73.25641078552114,5,1,2,18.653929363011365,3.2147846083700857
2024-10-12 16:56:16.045627,70.13611842596126,8,4,3,14.230586119649455,1.0590414363320295
2024-10-12 17:56:16.045627,64.46521566687785,4,3,0,15.58123654630007,3.410588008935786
2024-10-12 18:56:16.045627,60.329881005297146,13,0,1,12.14291815243966,3.1386955333442157
2024-10-12 19:56:16.045627,68.0825920111886,8,7,3,7.0627262573302945,0.0
2024-10-12 20:56:16.045627,40.909608432903475,9,5,3,14.047809225284315,5.100781403238632
2024-10-12 21:56:16.045627,30.10197913324205,9,8,2,11.908297819831098,4.8008845570221945
2024-10-12 22:56:16.045627,67.82683379776643,10,4,8,5.221500727867188,2.407648658119332
2024-10-12 23:56:16.045627,55.60070231401864,5,3,3,3.5693405659280275,6.697160118285201
2024-10-13 00:56:16.045627,46.17553275896077,11,4,2,2.9481064059070237,4.268648263447682
2024-10-13 01:56:16.045627,43.5165442622796,6,6,2,11.368628720045098,6.227053020782984
2024-10-13 02:56:16.045627,60.022157170790265,9,4,2,15.876612412486425,6.5279260431089625
2024-10-13 03:56:16.045627,60.784739550858255,9,6,3,8.724043827539255,1.6982043826132696
2024-10-13 04:56:16.045627,61.88578882039971,8,9,3,0.0,5.031232976676376
2024-10-13 05:56:16.045627,43.02808989792264,6,4,3,11.497806218221555,4.649169732241292
2024-10-13 06:56:16.045627,61.73737474792412,11,4,4,13.700904902179666,2.7871998960804296
2024-10-13 07:56:16.045627,73.78870883757938,12,2,5,10.360486374924715,2.88408504000538
2024-10-13 08:56:16.045627,68.91712541556706,14,7,4,15.414861735697079,5.169084196970662
2024-10-13 09:56:16.045627,87.27975178850616,0,0,0,14.811593325047308,0.7031652011784228
2024-10-13 10:56:16.045627,88.52379476842653,1,1,1,25.090079845151877,1.0899243493942394
2024-10-13 11:56:16.045627,93.97195375150164,2,1,0,19.590464013821908,2.332742972780853
2024-10-13 12:56:16.045627,90.18497869887902,1,1,0,21.75042712870193,1.4554386264700208
2024-10-13 13:56:16.045627,50.633178507762025,5,4,4,7.580110378800178,2.637145682391715
2024-10-13 14:56:16.045627,80.06077469541403,7,3,4,7.441785146866714,2.968530569877892
2024-10-13 15:56:16.045627,71.52651677095542,6,2,1,16.018363563932965,2.301080848812557
2024-10-13 16:56:16.045627,68.6668166816544,9,4,0,12.398376780876834,3.2040055445033593
2024-10-13 17:56:16.045627,68.46938344055089,6,3,4,11.847769003031466,2.8149796430309197
2024-10-13 18:56:16.045627,78.35812871832462,8,3,5,11.872145196361256,4.928298008854172
2024-10-13 19:56:16.045627,76.54992318576114,8,6,1,9.268635893093927,5.771929318830255
2024-10-13 20:56:16.045627,70.25404711465217,9,4,4,16.613323158738837,5.559986209586533
2024-10-13 21:56:16.045627,78.73978796473025,9,3,6,9.953627234817176,8.444178103276338
2024-10-13 22:56:16.045627,64.61680715112456,10,3,1,14.114817441974834,2.707784954870794
2024-10-13 23:56:16.045627,56.38708624580823,11,4,5,4.960419843988348,2.1821579339561707
2024-10-14 00:56:16.045627,50.30148565936544,14,4,3,10.769442752727077,4.731698456795508
2024-10-14 01:56:16.045627,63.07281241507744,11,3,5,16.117009967014987,5.834563427715141
2024-10-14 02:56:16.045627,74.34178045450295,9,5,4,8.770833356841258,2.4249750264053924
2024-10-14 03:56:16.045627,72.69027487272,11,7,1,8.804334821874175,3.3342329190294904
2024-10-14 04:56:16.045627,59.47783159916287,11,4,2,11.991662579248914,5.742027300909722
2024-10-14 05:56:16.045627,41.907497449459576,11,2,2,1.4394984529650667,5.42246431966642
2024-10-14 06:56:16.045627,78.40498134269066,8,6,2,11.070743345752359,5.320588020365474
2024-10-14 07:56:16.045627,50.3054799669157,12,4,3,14.049677650744187,7.2681339257263655
2024-10-14 08:56:16.045627,79.5770849146026,14,5,1,11.813603226259385,5.587215209564136
2024-10-14 09:56:16.045627,96.4984394043023,1,1,0,22.935971224098687,1.0966688110713214
2024-10-14 10:56:16.045627,99.09608325017277,4,1,1,17.45636592996369,2.215813998004928
2024-10-14 11:56:16.045627,87.92522732826467,1,0,1,16.889313991227755,0.7173760676724781
2024-10-14 12:56:16.045627,90.27979505975343,1,1,0,12.126013227674441,1.298181906513803
2024-10-14 13:56:16.045627,59.66482821015701,3,3,2,12.293579821815777,4.156716174078059
2024-10-14 14:56:16.045627,63.49727411922525,5,4,1,6.924783799546454,2.3142269379168967
2024-10-14 15:56:16.045627,59.02542515521098,3,3,2,16.30789427669191,3.2510065356553404
2024-10-14 16:56:16.045627,80.35997131246599,3,3,2,16.836348972618545,3.685701723862845
2024-10-14 17:56:16.045627,66.55913262981323,2,7,1,9.121767476133506,3.8543036512718545
2024-10-14 18:56:16.045627,73.89446531345791,14,5,2,12.716328312513756,4.184200270201399
2024-10-14 19:56:16.045627,66.63237799800189,11,5,3,7.17147500733417,5.32561599433168
2024-10-14 20:56:16.045627,46.55083635993141,7,5,2,7.755865299730731,4.586265371056676
2024-10-14 21:56:16.045627,18.113270553505735,9,5,4,10.34696288846086,7.282936807426939
2024-10-14 22:56:16.045627,71.91107652700741,8,4,3,16.545358719469327,7.633706002572681
2024-10-14 23:56:16.045627,67.1891818373195,8,8,0,7.2175038575202315,6.7906660373418255
2024-10-15 00:56:16.045627,53.18144233272079,7,5,2,15.860346102751356,8.075891076414809
2024-10-15 01:56:16.045627,42.30353550991579,6,10,3,13.146307985239803,2.126585655361473
2024-10-15 02:56:16.045627,38.119145038730935,12,5,1,19.994136219159024,0.6326922657282221
2024-10-15 03:56:16.045627,25.70659112933253,23,5,4,8.532411565477268,6.5314645929826955
2024-10-15 04:56:16.045627,85.82507120961132,10,5,5,10.711361475062766,5.822043142970227
2024-10-15 05:56:16.045627,63.701961026832414,11,9,3,14.508491873178246,7.131791504705211
2024-10-15 06:56:16.045627,69.213451547761,7,4,3,18.23466057301906,6.250543454068675
2024-10-15 07:56:16.045627,48.4674714007613,8,5,2,12.164060683880262,9.249850454432831
2024-10-15 08:56:16.045627,98.79830371465879,7,4,4,7.935032045718769,2.7124372922830924
2024-10-15 09:56:16.045627,84.2022489821192,4,2,1,18.03114811350877,1.4748256118605425
2024-10-15 10:56:16.045627,86.48005517164393,4,3,0,20.8550556752652,1.5418297905478906
2024-10-15 11:56:16.045627,89.41171114569141,1,0,0,17.629870366607364,2.016950592473481
2024-10-15 12:56:16.045627,90.62767252251608,2,0,0,23.682321702480834,0.8034063087778125
2024-10-15 13:56:16.045627,73.61649959286443,7,3,0,20.02760562861166,2.505646780095508
2024-10-15 14:56:16.045627,68.52898015406535,5,2,2,18.699695085828658,5.793458858757852
2024-10-15 15:56:16.045627,56.496009653012266,2,8,3,18.506414529613107,4.606384536199183
